name,t,dt,sensor_type,lidar_x,lidar_y,nis_lidar,radar_r,radar_phi,radar_dr,nis_radar,x_px,x_py,x_v,x_yaw_angle,x_yaw_rate
car2,2.5,0.033334,lidar,9.85885,-3.58744,7.83468,,,,,9.78178,-3.96735,-5.98237,-0.0343944,-0.0532223
car2,2.5,0,radar,,,,10.9907,-0.375639,-5.62257,2.17457,9.7885,-3.96631,-5.97165,-0.0352444,-0.0546882
car3,2.5,0.033334,lidar,-5.1756,2.66655,8.66461,,,,,-5.21026,2.25419,5.54429,0.341742,-0.0539188
car3,2.5,0,radar,,,,6.1049,2.74687,-4.24197,2.53819,-5.21524,2.24641,5.55736,0.336489,-0.0639996
car1,2.53333,0.033333,lidar,3.64785,3.88717,0.497549,,,,,3.74471,3.85907,5.25471,-0.0717188,-0.100105
car1,2.53333,0,radar,,,,5.16658,0.812329,2.84289,3.04658,3.72509,3.85703,5.09844,-0.0746907,-0.1084
car2,2.53333,0.033333,lidar,9.40875,-3.90442,1.49275,,,,,9.57821,-3.95782,-5.99741,-0.0371159,-0.0544408
car2,2.53333,0,radar,,,,10.1708,-0.361634,-5.88744,1.9527,9.5741,-3.94515,-6.06062,-0.0434476,-0.0644762
car3,2.53333,0.033333,lidar,-5.24419,2.41928,2.25811,,,,,-5.05211,2.3149,5.54281,0.33895,-0.0589125
car3,2.53333,0,radar,,,,5.33239,2.74372,-4.48091,3.63462,-5.04753,2.28961,5.60022,0.321761,-0.0879826
car1,2.56667,0.033333,lidar,3.9785,3.38146,8.97091,,,,,3.91091,3.80558,5.16326,-0.0966712,-0.13637
car1,2.56667,0,radar,,,,5.40044,0.726402,2.94466,3.5612,3.91355,3.78874,5.10361,-0.107731,-0.157229
car2,2.56667,0.033333,lidar,9.34886,-4.36862,7.18633,,,,,9.3562,-3.99508,-6.1161,-0.0185403,-0.0267161
car2,2.56667,0,radar,,,,10.1115,-0.425399,-5.81793,0.745853,9.34923,-4.00009,-6.16709,-0.0165807,-0.0248234
car3,2.56667,0.033333,lidar,-4.91996,2.02578,4.17232,,,,,-4.88281,2.31101,5.50656,0.302044,-0.110388
car3,2.56667,0,radar,,,,5.32153,2.66146,-4.37398,2.47201,-4.86663,2.32359,5.62938,0.303849,-0.111587
car1,2.6,0.033334,lidar,4.15058,3.8115,0.265196,,,,,4.08708,3.77184,5.11615,-0.112739,-0.157403
car1,2.6,0,radar,,,,5.4183,0.714801,2.6409,5.57701,4.07638,3.75678,4.95876,-0.124183,-0.18082
car2,2.6,0.033334,lidar,9.13126,-3.89336,0.421274,,,,,9.14634,-3.98329,-6.15688,-0.0234938,-0.0332936
car2,2.6,0,radar,,,,9.8352,-0.415894,-6.14887,1.89653,9.13476,-3.97915,-6.28025,-0.0265868,-0.0401804
car3,2.6,0.033334,lidar,-4.75086,2.57274,1.67245,,,,,-4.68698,2.39895,5.66428,0.309261,-0.0997271
car3,2.6,0,radar,,,,5.09512,2.65104,-4.65471,4.19336,-4.66956,2.39404,5.81389,0.299556,-0.120908
car1,2.63333,0.033333,lidar,4.59225,3.3867,9.80848,,,,,4.27566,3.69969,5.07907,-0.150259,-0.21314
car1,2.63333,0,radar,,,,5.55538,0.723789,3.6766,1.51432,4.28109,3.70445,5.16404,-0.145333,-0.202175
car2,2.63333,0.033333,lidar,9.18416,-4.26927,6.35124,,,,,8.93483,-4.00405,-6.26922,-0.0148573,-0.0223792
car2,2.63333,0,radar,,,,9.67734,-0.386833,-5.13545,4.612,8.95046,-4.00016,-6.09648,-0.0145911,-0.0179856
car3,2.63333,0.033333,lidar,-4.30865,2.26954,2.65343,,,,,-4.4762,2.43636,5.80847,0.288154,-0.129917
car3,2.63333,0,radar,,,,4.989,2.65864,-3.57685,2.76484,-4.4876,2.43847,5.68927,0.294951,-0.113689
car1,2.66667,0.033333,lidar,4.51128,3.43923,2.46002,,,,,4.46131,3.65767,5.20397,-0.162613,-0.218243
car1,2.66667,0,radar,,,,5.72294,0.700816,3.18573,0.753603,4.45094,3.66016,5.12655,-0.162607,-0.220079
car2,2.66667,0.033333,lidar,8.71541,-4.16415,1.10146,,,,,8.73922,-4.02027,-6.12348,-0.00451307,-0.0030082
car2,2.66667,0,radar,,,,9.54931,-0.390751,-5.64383,1.83894,8.7433,-4.00541,-6.12381,-0.0116493,-0.0134847
car3,2.66667,0.033333,lidar,-4.38551,2.44834,0.330304,,,,,-4.31347,2.48643,5.65906,0.288484,-0.117674
car3,2.66667,0,radar,,,,4.91508,2.63161,-4.00505,0.316344,-4.31448,2.47791,5.6611,0.283603,-0.125794
car1,2.7,0.033334,lidar,4.95415,3.55365,4.78596,,,,,4.64739,3.61757,5.2146,-0.17936,-0.236208
car1,2.7,0,radar,,,,5.83556,0.633203,3.49628,0.858333,4.6545,3.6082,5.24314,-0.184177,-0.243596
car2,2.7,0.033334,lidar,8.77156,-3.9935,2.21261,,,,,8.55724,-3.99374,-6.07863,-0.0172323,-0.0211046
car2,2.7,0,radar,,,,9.36584,-0.440307,-5.34615,0.420593,8.55961,-3.99688,-6.03001,-0.0150863,-0.0168158
car3,2.7,0.033334,lidar,-3.93488,2.69368,2.59874,,,,,-4.11333,2.55244,5.7503,0.288188,-0.112982
car3,2.7,0,radar,,,,4.78864,2.55719,-3.60979,1.21481,-4.10698,2.56966,5.76227,0.297624,-0.0969509
car1,2.73333,0.033333,lidar,4.87553,3.60594,0.141009,,,,,4.82924,3.57694,5.2511,-0.19194,-0.243364
car1,2.73333,0,radar,,,,6.25097,0.598004,3.419,2.42347,4.83863,3.5653,5.25782,-0.19945,-0.256543
car2,2.73333,0.033333,lidar,8.30736,-3.88136,0.616464,,,,,8.35875,-3.98117,-6.02514,-0.0212717,-0.0245769
car2,2.73333,0,radar,,,,9.4848,-0.458434,-5.43178,0.788044,8.36041,-3.98781,-6.01294,-0.0182092,-0.0200595
car3,2.73333,0.033333,lidar,-4.002,2.88151,2.92552,,,,,-3.92243,2.6486,5.80594,0.304605,-0.0835807
car3,2.73333,0,radar,,,,4.96816,2.51235,-3.57874,1.8325,-3.91437,2.66668,5.85736,0.312375,-0.0727065
car1,2.76667,0.033333,lidar,5.15585,3.708,2.21144,,,,,5.01718,3.54214,5.26927,-0.203022,-0.249979
car1,2.76667,0,radar,,,,6.07823,0.612033,4.01031,1.51124,5.02713,3.54287,5.3755,-0.19984,-0.241824
car2,2.76667,0.033333,lidar,8.2033,-3.71584,2.83245,,,,,8.17283,-3.94844,-5.96958,-0.0354406,-0.0433099
car2,2.76667,0,radar,,,,9.01543,-0.428307,-4.84438,3.68101,8.18824,-3.94689,-5.79803,-0.0344756,-0.0384189
car3,2.76667,0.033333,lidar,-3.70639,3.12371,6.34598,,,,,-3.71585,2.76474,5.96189,0.326069,-0.0509645
car3,2.76667,0,radar,,,,4.56354,2.51382,-2.85378,2.75927,-3.7237,2.77424,5.88057,0.337026,-0.0268082
car1,2.8,0.033334,lidar,5.46278,3.44538,2.89579,,,,,5.224,3.49462,5.44299,-0.215176,-0.254003
car1,2.8,0,radar,,,,5.78573,0.578486,3.85956,2.94963,5.22288,3.4877,5.46414,-0.217321,-0.255909
car2,2.8,0.033334,lidar,8.12711,-3.91141,0.73431,,,,,8.00636,-3.93196,-5.76891,-0.0400796,-0.0447331
car2,2.8,0,radar,,,,8.42624,-0.44672,-4.99468,3.47371,8.00752,-3.92843,-5.70099,-0.0405628,-0.0435928
car3,2.8,0.033334,lidar,-3.38031,3.00582,2.08458,,,,,-3.52127,2.8585,5.96548,0.343434,-0.0164179
car3,2.8,0,radar,,,,4.04402,2.46473,-2.8439,3.2878,-3.51915,2.8598,5.93857,0.347063,-0.00629205
car1,2.83333,0.033333,lidar,5.39005,3.24867,1.60315,,,,,5.40463,3.42921,5.48894,-0.234641,-0.268876
car1,2.83333,0,radar,,,,6.70877,0.549929,4.14969,2.14714,5.41962,3.42786,5.59188,-0.233509,-0.265016
car2,2.83333,0.033333,lidar,7.67261,-4.03751,1.34333,,,,,7.80245,-3.94012,-5.74348,-0.0323841,-0.0298212
car2,2.83333,0,radar,,,,9.05269,-0.4611,-4.69977,3.13164,7.81747,-3.94528,-5.6028,-0.0288702,-0.0220537
car3,2.83333,0.033333,lidar,-3.42996,2.95838,0.428913,,,,,-3.34035,2.92732,5.91868,0.347377,-0.0060046
car3,2.83333,0,radar,,,,4.74582,2.4176,-2.36454,3.07217,-3.34478,2.94596,5.88357,0.361291,0.0213134
car1,2.86667,0.033333,lidar,5.87434,3.17838,4.64599,,,,,5.62656,3.35708,5.68224,-0.256432,-0.287184
car1,2.86667,0,radar,,,,6.46997,0.480527,2.85991,14.4412,5.61109,3.33036,5.44326,-0.27813,-0.329577
car2,2.86667,0.033333,lidar,7.77655,-4.03367,1.25492,,,,,7.63898,-3.94625,-5.58612,-0.0272744,-0.0191037
car2,2.86667,0,radar,,,,8.51754,-0.517278,-5.98048,9.32654,7.61183,-3.94896,-5.85698,-0.0285484,-0.0266001
car3,2.86667,0.033333,lidar,-2.91857,3.0419,2.4118,,,,,-3.14005,3.02392,5.96235,0.363999,0.0247732
car3,2.86667,0,radar,,,,4.29253,2.32656,-3.43506,10.062,-3.11782,3.01346,6.10695,0.346353,-0.0167061
car1,2.9,0.033334,lidar,5.84119,3.21165,0.304776,,,,,5.79112,3.27137,5.46582,-0.29322,-0.335891
car1,2.9,0,radar,,,,6.26762,0.441064,3.76378,7.20162,5.80113,3.24325,5.51351,-0.306864,-0.356336
car2,2.9,0.033334,lidar,7.36452,-3.92275,0.131807,,,,,7.4134,-3.9427,-5.86465,-0.0295245,-0.0266171
car2,2.9,0,radar,,,,8.0192,-0.544469,-5.06325,5.16564,7.40158,-3.96224,-5.85673,-0.018981,-0.0101686
car3,2.9,0.033334,lidar,-2.92055,3.23348,0.930192,,,,,-2.92213,3.09486,6.1456,0.350313,-0.0109644
car3,2.9,0,radar,,,,3.88345,2.26242,-2.28073,5.73009,-2.89175,3.11911,6.2748,0.359141,0.0037193
car1,2.93333,0.033333,lidar,6.15654,2.94847,3.50935,,,,,5.99539,3.15776,5.59054,-0.33295,-0.378034
car1,2.93333,0,radar,,,,6.61975,0.460895,3.63284,1.16868,5.99375,3.14736,5.55989,-0.339408,-0.389252
car2,2.93333,0.033333,lidar,7.30254,-4.10482,1.25819,,,,,7.209,-3.97267,-5.85619,-0.0131322,-0.00170022
car2,2.93333,0,radar,,,,8.07588,-0.513319,-5.17652,0.364108,7.20489,-3.97482,-5.86915,-0.0119572,-4.35945e-05
car3,2.93333,0.033333,lidar,-2.5699,3.13307,0.805694,,,,,-2.68623,3.19105,6.301,0.357877,0.00229237
car3,2.93333,0,radar,,,,4.03769,2.25459,-2.12931,0.446894,-2.67814,3.19424,6.33494,0.358059,0.00203508
car1,2.96667,0.033333,lidar,6.11471,3.14699,0.264833,,,,,6.16249,3.09239,5.53793,-0.348564,-0.383427
car1,2.96667,0,radar,,,,7.08604,0.428444,3.22679,4.78275,6.15826,3.07795,5.42805,-0.360392,-0.406307
car2,2.96667,0.033333,lidar,6.885,-3.82175,1.58278,,,,,7.00474,-3.95914,-5.87459,-0.0177032,-0.00782327
car2,2.96667,0,radar,,,,8.24738,-0.53541,-5.56057,2.29336,6.99575,-3.96188,-5.98397,-0.0181168,-0.011479
car3,2.96667,0.033333,lidar,-2.57221,3.49879,2.56846,,,,,-2.48367,3.28334,6.35779,0.363877,0.0088421
car3,2.96667,0,radar,,,,4.31596,2.1916,-2.22096,3.12558,-2.47552,3.27827,6.4046,0.35486,-0.013716
car1,3,0.033334,lidar,6.07069,2.76723,5.25149,,,,,6.31485,2.99337,5.41672,-0.382634,-0.418087
car1,3,0,radar,,,,7.06629,0.425885,3.56363,0.4721,6.3163,2.98734,5.40493,-0.386459,-0.424835
car2,3,0.033334,lidar,6.46694,-4.11354,5.22429,,,,,6.76456,-3.98797,-6.07342,-0.00301399,0.0109346
car2,3,0,radar,,,,7.93364,-0.528574,-5.1973,0.100825,6.76705,-3.98774,-6.05961,-0.00305318,0.0111452
car3,3,0.033334,lidar,-2.57244,3.29066,3.68732,,,,,-2.30386,3.34215,6.28997,0.353465,-0.014862
car3,3,0,radar,,,,4.11913,2.15581,-1.53825,0.368488,-2.29582,3.34842,6.32973,0.354905,-0.0131699
car1,3.03333,0.033333,lidar,6.57942,2.55741,5.46469,,,,,6.49872,2.87654,5.49098,-0.419841,-0.453295
car1,3.03333,0,radar,,,,6.80851,0.393798,3.34548,2.45577,6.49112,2.86542,5.42173,-0.427896,-0.467933
car2,3.03333,0.033333,lidar,6.60338,-4.23202,2.44508,,,,,6.55957,-4.01411,-6.08633,0.00974947,0.0284656
car2,3.03333,0,radar,,,,7.38284,-0.552243,-5.38454,1.45277,6.55164,-4.00881,-6.14835,0.0064527,0.0220198
car3,3.03333,0.033333,lidar,-2.01558,3.25682,1.42182,,,,,-2.09334,3.41196,6.32376,0.35071,-0.017513
car3,3.03333,0,radar,,,,3.69624,2.08802,-1.38054,2.26853,-2.07604,3.41266,6.38925,0.347244,-0.0254701
car1,3.06667,0.033333,lidar,6.90198,2.40133,8.25092,,,,,6.68208,2.73993,5.54692,-0.465823,-0.501355
car1,3.06667,0,radar,,,,7.44627,0.377377,3.38922,1.27172,6.68123,2.73559,5.50172,-0.470295,-0.510592
car2,3.06667,0.033333,lidar,6.55547,-4.29342,5.12148,,,,,6.35379,-4.03507,-6.14455,0.017774,0.0363545
car2,3.06667,0,radar,,,,7.72868,-0.561236,-5.30527,0.764334,6.35456,-4.03125,-6.1789,0.0147272,0.0301987
car3,3.06667,0.033333,lidar,-1.64048,3.28107,4.02555,,,,,-1.85692,3.4754,6.43223,0.341214,-0.0317282
car3,3.06667,0,radar,,,,4.18179,2.03376,-0.933348,1.37477,-1.84503,3.48506,6.49385,0.342996,-0.0301701
car1,3.1,0.033334,lidar,6.9817,2.35032,4.2589,,,,,6.86097,2.61364,5.59047,-0.503967,-0.535289
car1,3.1,0,radar,,,,7.52734,0.308341,3.74943,3.76917,6.87503,2.59443,5.67313,-0.511154,-0.544812
car2,3.1,0.033334,lidar,6.26661,-4.24643,2.41891,,,,,6.15084,-4.05405,-6.18519,0.0242618,0.0418398
car2,3.1,0,radar,,,,7.5191,-0.623852,-4.90477,2.23263,6.14494,-4.07341,-6.17926,0.0343628,0.0576204
car3,3.1,0.033334,lidar,-1.50375,3.41469,1.63559,,,,,-1.63011,3.55052,6.51665,0.338424,-0.0345286
car3,3.1,0,radar,,,,4.12445,1.9251,-0.145441,7.40557,-1.58841,3.58228,6.72458,0.348893,-0.0138031
car1,3.13333,0.033333,lidar,7.03412,2.5292,0.0332899,,,,,7.03797,2.50385,5.66601,-0.527798,-0.542591
car1,3.13333,0,radar,,,,8.08327,0.352862,3.79002,4.3715,7.04766,2.5108,5.703,-0.523187,-0.535048
car2,3.13333,0.033333,lidar,5.95237,-3.96629,0.519837,,,,,5.94454,-4.06756,-6.15722,0.0301317,0.0490014
car2,3.13333,0,radar,,,,7.7858,-0.573938,-4.81898,4.58626,5.96021,-4.06537,-6.08903,0.0291629,0.0486372
car3,3.13333,0.033333,lidar,-1.38978,3.78247,0.643976,,,,,-1.37754,3.66643,6.74139,0.350705,-0.0113527
car3,3.13333,0,radar,,,,4.55649,1.92867,0.342843,5.75902,-1.37426,3.68777,6.80298,0.362016,0.0115788
car1,3.16667,0.033333,lidar,7.30515,2.4715,0.503843,,,,,7.21637,2.41887,5.70881,-0.538783,-0.53205
car1,3.16667,0,radar,,,,7.25382,0.331882,3.50805,1.80184,7.20567,2.42026,5.64445,-0.540548,-0.536269
car2,3.16667,0.033333,lidar,5.85876,-3.91951,1.28123,,,,,5.77184,-4.05118,-6.03821,0.0209812,0.0347259
car2,3.16667,0,radar,,,,6.66872,-0.590578,-5.05062,2.34083,5.77024,-4.03713,-6.06747,0.0137411,0.0230485
car3,3.16667,0.033333,lidar,-1.0526,3.91788,1.40798,,,,,-1.15062,3.77812,6.86507,0.363706,0.0119809
car3,3.16667,0,radar,,,,3.61824,1.86587,0.523626,1.2403,-1.14757,3.77572,6.87335,0.363461,0.0133454
car1,3.2,0.033334,lidar,7.61916,2.21184,3.07427,,,,,7.3855,2.30284,5.71895,-0.565736,-0.547604
car1,3.2,0,radar,,,,7.71971,0.315373,4.01333,1.08591,7.3911,2.30823,5.78432,-0.5599,-0.535895
car2,3.2,0.033334,lidar,5.8102,-4.07149,2.44107,,,,,5.58814,-4.03439,-6.01195,0.010769,0.0172112
car2,3.2,0,radar,,,,6.84875,-0.603826,-4.48967,1.51007,5.59894,-4.03211,-5.91312,0.0114573,0.0213933
car3,3.2,0.033334,lidar,-0.667791,3.85553,2.84206,,,,,-0.908458,3.85853,6.96619,0.360443,0.00702539
car3,3.2,0,radar,,,,3.99086,1.80718,0.555527,1.06321,-0.917914,3.84788,6.89334,0.354374,-0.00804051
car1,3.23333,0.033333,lidar,7.46619,2.10768,0.696736,,,,,7.54982,2.19437,5.79089,-0.582342,-0.542335
car1,3.23333,0,radar,,,,7.22118,0.278351,3.5541,4.81137,7.53703,2.19038,5.73303,-0.586706,-0.550092
car2,3.23333,0.033333,lidar,5.29678,-4.06482,0.473719,,,,,5.39147,-4.04163,-5.94521,0.0159186,0.0269055
car2,3.23333,0,radar,,,,6.0663,-0.638696,-4.88762,5.2231,5.38218,-4.03131,-5.99617,0.0108163,0.0183871
car3,3.23333,0.033333,lidar,-0.738466,3.92203,0.0535263,,,,,-0.705824,3.92714,6.88027,0.354559,-0.00712022
car3,3.23333,0,radar,,,,3.38332,1.72766,-0.376253,26.9786,-0.724945,3.87437,6.60864,0.323176,-0.0811141
car1,3.26667,0.033333,lidar,7.8071,1.98454,0.877971,,,,,7.7045,2.06836,5.77795,-0.610636,-0.558543
car1,3.26667,0,radar,,,,7.91559,0.234959,3.75448,0.84704,7.70769,2.05789,5.80976,-0.614459,-0.563703
car2,3.26667,0.033333,lidar,5.27944,-4.07402,0.458888,,,,,5.18962,-4.03419,-5.97779,0.0112073,0.0178092
car2,3.26667,0,radar,,,,6.47893,-0.68108,-4.62005,0.546611,5.18323,-4.04185,-5.98944,0.0153201,0.0242799
car3,3.26667,0.033333,lidar,-0.307506,3.94193,1.75209,,,,,-0.49657,3.94394,6.67936,0.317004,-0.087611
car3,3.26667,0,radar,,,,3.95299,1.64147,-0.645816,37.8757,-0.506533,3.8941,6.41925,0.28122,-0.176267
car1,3.3,0.033334,lidar,7.83338,1.9809,0.0896013,,,,,7.862,1.94999,5.79497,-0.63127,-0.560733
car1,3.3,0,radar,,,,8.13927,0.174188,3.96817,5.57156,7.87549,1.92405,5.91336,-0.638683,-0.569242
car2,3.3,0.033334,lidar,4.94973,-3.96066,0.340795,,,,,4.98371,-4.03781,-5.98398,0.0129924,0.0199895
car2,3.3,0,radar,,,,6.42318,-0.742025,-4.50949,3.8887,4.96596,-4.06181,-6.03333,0.0250542,0.0380782
car3,3.3,0.033334,lidar,-0.187233,4.0532,0.943586,,,,,-0.290426,3.95845,6.46662,0.274899,-0.178478
car3,3.3,0,radar,,,,4.03626,1.53762,-0.145324,32.1448,-0.264919,3.92402,6.3931,0.242678,-0.256253
car1,3.33333,0.033333,lidar,8.17321,1.98018,2.05189,,,,,8.03813,1.8251,5.89216,-0.648681,-0.556478
car1,3.33333,0,radar,,,,8.31541,0.251271,4.20858,2.43719,8.04654,1.83576,5.97103,-0.639302,-0.538513
car2,3.33333,0.033333,lidar,4.9313,-3.84745,2.92907,,,,,4.78829,-4.03924,-5.95037,0.0128984,0.0188151
car2,3.33333,0,radar,,,,6.31664,-0.666934,-4.35754,1.36736,4.80153,-4.0301,-5.88159,0.00921442,0.0149505
car3,3.33333,0.033333,lidar,0.246555,4.16432,5.26548,,,,,-0.0302567,3.98431,6.51095,0.23161,-0.263553
car3,3.33333,0,radar,,,,4.08186,1.56988,0.407402,10.3191,-0.0464945,3.9612,6.33035,0.215545,-0.305757
car1,3.36667,0.033333,lidar,8.25011,1.68217,0.125058,,,,,8.20851,1.71035,5.98752,-0.659026,-0.541225
car1,3.36667,0,radar,,,,8.11457,0.173947,4.71262,7.92984,8.22736,1.69709,6.20717,-0.654455,-0.525988
car2,3.36667,0.033333,lidar,4.64775,-4.03462,0.0723634,,,,,4.60939,-4.03078,-5.87036,0.00892301,0.0137197
car2,3.36667,0,radar,,,,5.83038,-0.748124,-3.92699,3.64123,4.60227,-4.04777,-5.81518,0.020195,0.0349831
car3,3.36667,0.033333,lidar,0.417445,3.97502,2.71185,,,,,0.183794,4.00229,6.41612,0.200035,-0.315463
car3,3.36667,0,radar,,,,3.76113,1.44648,1.24366,7.80698,0.21617,3.98784,6.48576,0.185641,-0.345607
car1,3.4,0.033334,lidar,8.42813,1.57223,0.0600408,,,,,8.39261,1.56941,6.21265,-0.671826,-0.525846
car1,3.4,0,radar,,,,8.55369,0.1924,3.96987,0.144224,8.38992,1.57236,6.18362,-0.671874,-0.526923
car2,3.4,0.033334,lidar,4.4632,-4.03689,0.12682,,,,,4.4142,-4.04854,-5.79721,0.019567,0.0323056
car2,3.4,0,radar,,,,5.98183,-0.735459,-4.72799,2.5588,4.41007,-4.03498,-5.89773,0.00966058,0.0120565
car3,3.4,0.033334,lidar,0.68955,3.97062,2.86487,,,,,0.45323,4.02162,6.57158,0.168182,-0.356227
car3,3.4,0,radar,,,,4.09155,1.41811,0.846985,10.6998,0.452059,3.9984,6.43951,0.14959,-0.402234
car1,3.43333,0.033333,lidar,8.50503,1.38219,0.228094,,,,,8.54812,1.43506,6.19332,-0.69271,-0.531616
car1,3.43333,0,radar,,,,9.03795,0.163496,4.48726,3.14366,8.56404,1.43415,6.30897,-0.687015,-0.519028
car2,3.43333,0.033333,lidar,4.17546,-4.12244,0.34289,,,,,4.20698,-4.04618,-5.92324,0.0143956,0.0182369
car2,3.43333,0,radar,,,,6.17669,-0.772122,-4.2533,1.3328,4.20783,-4.0503,-5.93526,0.0155826,0.0190079
car3,3.43333,0.033333,lidar,0.860692,3.88291,2.42618,,,,,0.683586,4.01878,6.50043,0.129753,-0.412737
car3,3.43333,0,radar,,,,4.4787,1.34217,1.71819,5.8095,0.708894,4.01413,6.56619,0.120747,-0.433042
car1,3.46667,0.033333,lidar,8.83188,1.52002,2.36604,,,,,8.72887,1.32849,6.26283,-0.692349,-0.501667
car1,3.46667,0,radar,,,,8.88857,0.159809,4.37914,0.525535,8.73441,1.33137,6.30972,-0.688522,-0.493894
car2,3.46667,0.033333,lidar,4.13566,-3.88335,1.74097,,,,,4.02794,-4.03403,-5.8692,0.00678686,0.00542829
car2,3.46667,0,radar,,,,5.73669,-0.785587,-4.38831,0.678715,4.02554,-4.02827,-5.92141,0.00213684,-0.0045535
car3,3.46667,0.033333,lidar,1.28199,4.11982,5.40578,,,,,0.958054,4.04056,6.68743,0.100859,-0.444628
car3,3.46667,0,radar,,,,4.24391,1.29172,1.96576,2.75989,0.974864,4.03148,6.71364,0.0919706,-0.463924
car1,3.5,0.033334,lidar,8.96256,1.45186,2.69928,,,,,8.89656,1.23142,6.24669,-0.691215,-0.47372
car1,3.5,0,radar,,,,8.82587,0.133359,4.52441,1.11512,8.90204,1.22839,6.32246,-0.688959,-0.46732
car2,3.5,0.033334,lidar,3.89775,-3.85352,1.40377,,,,,3.84081,-4.01117,-5.87094,-0.00628098,-0.0163317
car2,3.5,0,radar,,,,5.38272,-0.823879,-4.25381,0.855967,3.83078,-4.01165,-5.93056,-0.00687672,-0.019047
car3,3.5,0.033334,lidar,1.5074,4.14745,4.29525,,,,,1.22489,4.05296,6.81734,0.0722879,-0.473386
car3,3.5,0,radar,,,,4.10751,1.2192,2.46334,3.49034,1.25164,4.04276,6.90945,0.0643625,-0.487375
car1,3.53333,0.033333,lidar,8.88578,1.28436,2.68222,,,,,9.05077,1.12215,6.24282,-0.69521,-0.452977
car1,3.53333,0,radar,,,,9.28721,0.156662,4.99352,6.09185,9.06921,1.13157,6.40194,-0.682844,-0.42789
car2,3.53333,0.033333,lidar,3.4505,-3.92633,1.6687,,,,,3.61798,-4.00909,-5.9729,-0.00701004,-0.0176977
car2,3.53333,0,radar,,,,5.55262,-0.814522,-3.77907,1.28571,3.63043,-4.00893,-5.89346,-0.00565027,-0.0127461
car3,3.53333,0.033333,lidar,1.5257,4.07243,0.0913551,,,,,1.48532,4.05617,6.92384,0.0475817,-0.488639
car3,3.53333,0,radar,,,,4.50666,1.19754,3.27689,3.80387,1.51021,4.06467,7.0952,0.0526215,-0.47359
car1,3.56667,0.033333,lidar,9.16499,1.08305,0.482546,,,,,9.22874,1.00886,6.36769,-0.692837,-0.421332
car1,3.56667,0,radar,,,,9.40186,0.102773,4.74042,1.02147,9.23821,1.0053,6.45301,-0.690256,-0.414681
car2,3.56667,0.033333,lidar,3.35743,-4.0363,0.262009,,,,,3.42557,-4.01261,-5.92224,-0.0035074,-0.00888764
car2,3.56667,0,radar,,,,5.37627,-0.884505,-4.00981,0.755393,3.41706,-4.01654,-5.97804,-0.00279661,-0.0100012
car3,3.56667,0.033333,lidar,1.9004,3.96023,1.48662,,,,,1.76185,4.06562,7.14708,0.0311661,-0.48335
car3,3.56667,0,radar,,,,4.57031,1.10008,3.35682,4.68188,1.79688,4.06001,7.31108,0.0265644,-0.488877
car1,3.6,0.033334,lidar,9.44611,0.866357,0.0776629,,,,,9.40559,0.866719,6.45891,-0.703862,-0.414492
car1,3.6,0,radar,,,,9.65052,0.117859,5.41439,8.06157,9.42924,0.872536,6.6667,-0.690842,-0.386688
car2,3.6,0.033334,lidar,3.26452,-4.16503,1.01314,,,,,3.21802,-4.0266,-5.98699,0.00125699,-0.00408534
car2,3.6,0,radar,,,,5.3349,-0.887694,-3.29644,2.05267,3.22572,-4.03657,-5.90336,0.00912623,0.0131014
car3,3.6,0.033334,lidar,2.27748,3.82925,4.48995,,,,,2.06534,4.04501,7.39386,-9.6927e-05,-0.506506
car3,3.6,0,radar,,,,4.77874,1.07322,4.34983,9.52133,2.10179,4.05727,7.66799,0.00881392,-0.480535
car1,3.63333,0.033333,lidar,9.84368,1.01995,5.72852,,,,,9.61219,0.770551,6.61521,-0.686622,-0.361841
car1,3.63333,0,radar,,,,9.29781,0.0306831,5.37494,7.17751,9.62353,0.748802,6.79938,-0.688166,-0.358235
car2,3.63333,0.033333,lidar,3.28637,-3.92688,3.08323,,,,,3.05824,-4.02239,-5.80025,0.000934865,0.000221799
car2,3.63333,0,radar,,,,4.69372,-0.995359,-3.27914,7.34933,3.02376,-4.04677,-5.89244,0.0154205,0.024625
car3,3.63333,0.033333,lidar,2.77155,4.06513,6.95704,,,,,2.39391,4.05062,7.79641,-0.0155928,-0.497363
car3,3.63333,0,radar,,,,4.39609,0.945907,4.61373,13.9248,2.44699,4.0353,8.09063,-0.0210273,-0.498571
car1,3.66667,0.033333,lidar,9.69141,0.618215,0.478632,,,,,9.79122,0.606429,6.78234,-0.700129,-0.357922
car1,3.66667,0,radar,,,,9.80978,0.113402,5.54771,6.42915,9.80577,0.622137,6.90741,-0.68702,-0.332014
car2,3.66667,0.033333,lidar,2.75677,-4.24751,1.76765,,,,,2.81477,-4.06692,-5.94744,0.0240425,0.0356264
car2,3.66667,0,radar,,,,4.91934,-0.935367,-3.03198,1.42301,2.82814,-4.06439,-5.86911,0.0247604,0.0403287
car3,3.66667,0.033333,lidar,2.71638,3.74222,3.35035,,,,,2.72216,4.00661,8.10819,-0.0451393,-0.509982
car3,3.66667,0,radar,,,,4.88784,0.990381,5.07329,6.20923,2.73668,4.02275,8.28894,-0.0331271,-0.479817
car1,3.7,0.033334,lidar,9.85055,0.692277,2.50763,,,,,9.97427,0.507838,6.83032,-0.687491,-0.315583
